response_id,submission_date,age,gender,department,region,tenure_months,engagement_score,nps_score,satisfaction_rating,effort_score,open_feedback
RESP-12469,2026-08-27 06:54:07.906048,43.0,Female,Customer Support,North America,1,5.1,4,2.0,6,Terrible experience. Pricing increased without notice and the software is laggy.
RESP-12470,2026-07-04 20:23:07.906048,30.0,Female,Engineering,EMEA,120,5.5,6,4.0,2,Customer service takes 4 days to reply. We are considering switching providers.
RESP-12471,2026-09-06 18:37:07.906048,32.0,Female,Product,North America,19,9.0,9,4.0,3,"Fast performance, excellent reliability, and helpful documentation. You can reach my direct desk at +1-555-01171 to discuss."
RESP-12472,2026-09-15 07:07:07.906048,32.0,Female,Product,North America,16,8.1,9,5.0,3,Customer support was very responsive and resolved my billing issue in 10 minutes.
RESP-12473,2026-08-10 23:18:07.906048,27.0,Female,Marketing,APAC,75,7.7,8,4.0,5,"Average experience overall. Does what it promises, nothing more, nothing less."
RESP-12474,2026-08-21 08:17:07.906048,41.0,Male,Customer Support,North America,5,7.4,8,4.0,2,"The application works fine, but performance slows down occasionally during peak hours."
RESP-12475,2026-09-06 07:49:07.906048,49.0,Male,Product,EMEA,6,6.1,7,4.0,3,"The application works fine, but performance slows down occasionally during peak hours."
RESP-12476,2026-07-24 16:10:07.906048,40.0,Female,Engineering,North America,40,7.2,5,3.0,5,Constant downtime and sync errors. Frustrating and unhelpful.
RESP-12477,2026-09-18 07:06:07.906048,37.0,Male,Marketing,EMEA,8,3.7,2,2.0,7,Terrible experience. Pricing increased without notice and the software is laggy. Contact me at user177@example.com if you want more details.
RESP-12478,2026-08-21 04:27:07.906048,26.0,Male,Engineering,APAC,39,10.0,10,5.0,2,Great UI and clean design. Very satisfied with recent feature releases.
RESP-12479,2026-07-29 02:25:07.906048,41.0,Non-Binary,Marketing,North America,8,6.3,6,3.0,4,Billing is a nightmare. I was overcharged twice and customer support was completely unresponsive.
RESP-12480,2026-08-20 21:38:07.906048,57.0,Female,Sales,APAC,1,7.6,7,4.0,4,The interface is standard. A few bugs here and there.
RESP-12481,2026-08-06 21:24:07.906048,32.0,Female,Product,North America,18,5.4,7,3.0,5,The interface is standard. A few bugs here and there.
RESP-12482,2026-06-30 23:43:07.906048,32.0,Male,Product,EMEA,6,8.8,10,5.0,2,Great UI and clean design. Very satisfied with recent feature releases.
RESP-12483,2026-08-31 13:39:07.906048,30.0,Male,Engineering,APAC,35,10.0,10,4.0,2,Our account manager is fantastic. Keep up the great work!
RESP-12484,2026-08-10 17:38:07.906048,31.0,Male,Sales,EMEA,25,5.9,6,3.0,6,The UI update makes navigation horrible. Features crash constantly on Chrome.
RESP-12485,2026-08-31 13:36:07.906048,18.0,Male,Product,LATAM,62,5.8,7,3.0,5,"The application works fine, but performance slows down occasionally during peak hours."
RESP-12486,2026-07-04 21:11:07.906048,40.0,Female,Sales,North America,37,5.8,3,3.0,3,Constant downtime and sync errors. Frustrating and unhelpful. You can reach my direct desk at +1-555-01186 to discuss.
RESP-12487,2026-08-08 09:26:07.906048,27.0,Male,Product,EMEA,5,4.0,4,3.0,4,Billing is a nightmare. I was overcharged twice and customer support was completely unresponsive.
RESP-12488,2026-08-28 22:29:07.906048,19.0,Female,Customer Support,EMEA,39,5.4,7,3.0,4,The interface is standard. A few bugs here and there.
RESP-12489,2026-09-17 21:19:07.906048,43.0,Female,Sales,LATAM,25,7.2,6,3.0,5,Customer service takes 4 days to reply. We are considering switching providers.
RESP-12490,2026-09-08 12:52:07.906048,25.0,Male,Sales,North America,27,5.9,4,3.0,4,Billing is a nightmare. I was overcharged twice and customer support was completely unresponsive. More details at https://internal-feedback-190.org/details.
RESP-12491,2026-09-06 17:34:07.906048,32.0,Female,Engineering,APAC,43,7.3,7,4.0,4,
RESP-12492,2026-07-13 05:05:07.906048,50.0,Female,Marketing,EMEA,21,7.3,7,3.0,5,"The application works fine, but performance slows down occasionally during peak hours."
RESP-12493,2026-09-04 08:37:07.906048,21.0,Male,Sales,North America,16,6.9,6,3.0,5,Customer service takes 4 days to reply. We are considering switching providers.
RESP-12494,2026-07-06 04:13:07.906048,20.0,Female,Customer Support,EMEA,25,3.0,6,4.0,3,Customer service takes 4 days to reply. We are considering switching providers.
RESP-12495,2026-07-08 18:29:07.906048,38.0,Non-Binary,Sales,North America,9,6.1,5,4.0,3,Billing is a nightmare. I was overcharged twice and customer support was completely unresponsive.
RESP-12496,2026-06-30 20:26:07.906048,47.0,Prefer not to say,Customer Support,EMEA,5,9.2,7,4.0,3,"Support is fine, but response times could be improved."
RESP-12497,2026-09-06 02:59:07.906048,20.0,Male,Product,APAC,24,5.3,5,4.0,3,Constant downtime and sync errors. Frustrating and unhelpful. You can reach my direct desk at +1-555-01197 to discuss.
RESP-12498,2026-06-30 16:24:07.906048,40.0,Female,Product,EMEA,7,7.2,9,3.0,4,Our account manager is fantastic. Keep up the great work!
RESP-12499,2026-07-03 08:54:07.906048,41.0,Female,Sales,EMEA,2,8.9,9,5.0,2,
RESP-12500,2026-07-13 01:41:07.906048,18.0,Female,Marketing,EMEA,1,8.2,9,4.0,4,The software platform is exceptionally intuitive and saves our team hours. More details at https://internal-feedback-200.org/details.
RESP-12501,2026-08-11 11:32:07.906048,43.0,Female,Marketing,North America,23,5.7,4,3.0,5,Terrible experience. Pricing increased without notice and the software is laggy.
RESP-12502,2026-09-08 03:46:07.906048,44.0,Female,Customer Support,North America,11,5.8,8,4.0,4,"Average experience overall. Does what it promises, nothing more, nothing less. More details at https://internal-feedback-202.org/details."
RESP-12503,2026-07-28 13:57:07.906048,32.0,Non-Binary,Product,EMEA,34,7.3,8,5.0,3,"Features are acceptable, but pricing seems a bit high for small teams."
RESP-12504,2026-08-09 02:33:07.906048,48.0,Female,Engineering,North America,12,6.6,8,3.0,5,"Average experience overall. Does what it promises, nothing more, nothing less."
RESP-12505,2026-07-05 22:12:07.906048,47.0,Male,Engineering,North America,16,7.6,8,5.0,3,The interface is standard. A few bugs here and there.
RESP-12506,2026-07-14 21:01:07.906048,37.0,Female,Product,EMEA,13,6.9,8,4.0,4,"The application works fine, but performance slows down occasionally during peak hours."
RESP-12507,2026-07-02 23:51:07.906048,31.0,Male,Sales,North America,26,6.2,5,3.0,4,Customer service takes 4 days to reply. We are considering switching providers.
RESP-12508,2026-07-27 20:00:07.906048,26.0,Male,Marketing,North America,11,5.4,5,3.0,4,Billing is a nightmare. I was overcharged twice and customer support was completely unresponsive.
RESP-12509,2026-08-13 01:42:07.906048,35.0,Female,Product,EMEA,80,5.4,7,3.0,5,"Features are acceptable, but pricing seems a bit high for small teams."
RESP-12510,2026-07-16 12:03:07.906048,41.0,Female,Engineering,North America,67,7.6,10,5.0,1,Great UI and clean design. Very satisfied with recent feature releases.
RESP-12511,2026-09-05 01:56:07.906048,32.0,Male,Product,LATAM,46,9.9,8,4.0,5,"Average experience overall. Does what it promises, nothing more, nothing less."
RESP-12512,2026-09-17 06:03:07.906048,18.0,Male,Sales,APAC,61,6.1,6,4.0,2,Constant downtime and sync errors. Frustrating and unhelpful.
RESP-12513,2026-07-01 18:07:07.906048,48.0,Male,Customer Support,APAC,15,5.0,4,2.0,6,Constant downtime and sync errors. Frustrating and unhelpful.
RESP-12514,2026-06-22 13:09:07.906048,37.0,Female,Customer Support,North America,19,6.6,6,3.0,4,The UI update makes navigation horrible. Features crash constantly on Chrome.
RESP-12515,2026-08-31 00:30:07.906048,32.0,Female,Product,APAC,33,7.1,8,5.0,2,The interface is standard. A few bugs here and there.
RESP-12516,2026-07-08 02:22:07.906048,44.0,Non-Binary,Engineering,APAC,29,10.0,10,5.0,3,
RESP-12517,2026-07-22 17:22:07.906048,51.0,Male,Sales,APAC,54,6.0,7,4.0,3,"Features are acceptable, but pricing seems a bit high for small teams."
RESP-12518,2026-07-26 10:07:07.906048,18.0,Female,Customer Support,North America,31,6.6,6,3.0,4,The UI update makes navigation horrible. Features crash constantly on Chrome.
RESP-12519,2026-09-11 10:26:07.906048,40.0,Male,Marketing,EMEA,120,5.4,6,4.0,5,The UI update makes navigation horrible. Features crash constantly on Chrome.
RESP-12520,2026-08-19 05:40:07.906048,21.0,Female,Customer Support,APAC,11,6.3,6,3.0,3,The UI update makes navigation horrible. Features crash constantly on Chrome.
RESP-12521,2026-06-24 14:17:07.906048,40.0,Female,Engineering,EMEA,43,8.1,9,5.0,2,Great UI and clean design. Very satisfied with recent feature releases.
RESP-12522,2026-06-22 06:34:07.906048,37.0,Female,Sales,EMEA,29,5.9,8,4.0,3,The interface is standard. A few bugs here and there.
RESP-12523,2026-07-08 21:39:07.906048,42.0,Female,Sales,EMEA,29,5.2,2,3.0,5,Customer service takes 4 days to reply. We are considering switching providers.
RESP-12524,2026-07-19 13:50:07.906048,31.0,Male,Marketing,EMEA,10,5.5,7,3.0,4,"Average experience overall. Does what it promises, nothing more, nothing less."
RESP-12525,2026-08-03 13:09:07.906048,18.0,Female,Sales,North America,37,6.4,4,3.0,4,Constant downtime and sync errors. Frustrating and unhelpful.
RESP-12526,2026-09-04 08:18:07.906048,31.0,Female,Engineering,EMEA,56,8.6,10,5.0,2,Great UI and clean design. Very satisfied with recent feature releases. Contact me at user226@example.com if you want more details.
RESP-12527,2026-07-19 06:35:07.906048,40.0,Male,Product,North America,6,7.1,6,3.0,4,The UI update makes navigation horrible. Features crash constantly on Chrome.
RESP-12528,2026-07-24 19:54:07.906048,46.0,Male,Engineering,EMEA,24,8.1,6,3.0,5,The UI update makes navigation horrible. Features crash constantly on Chrome.
RESP-12529,2026-07-20 13:57:07.906048,24.0,Male,Product,North America,12,7.2,8,5.0,2,"Features are acceptable, but pricing seems a bit high for small teams."
RESP-12530,2026-06-21 17:56:07.906048,46.0,Male,Customer Support,EMEA,110,5.6,6,4.0,4,Customer service takes 4 days to reply. We are considering switching providers.
RESP-12531,2026-09-14 21:49:07.906048,29.0,Female,Marketing,North America,16,6.2,5,3.0,4,Terrible experience. Pricing increased without notice and the software is laggy.
RESP-12532,2026-07-03 10:48:07.906048,39.0,Male,Sales,EMEA,7,6.0,4,3.0,5,Terrible experience. Pricing increased without notice and the software is laggy.
RESP-12533,2026-07-16 19:56:07.906048,30.0,Male,Engineering,APAC,12,10.0,10,5.0,2,Customer support was very responsive and resolved my billing issue in 10 minutes.
RESP-12534,2026-07-02 13:52:07.906048,37.0,Male,Marketing,North America,26,7.0,5,4.0,4,The UI update makes navigation horrible. Features crash constantly on Chrome. More details at https://internal-feedback-234.org/details.
RESP-12535,2026-08-04 02:09:07.906048,44.0,Female,Marketing,North America,2,7.5,6,4.0,3,Constant downtime and sync errors. Frustrating and unhelpful.
RESP-12536,2026-09-12 20:03:07.906048,23.0,Female,Marketing,North America,23,7.2,7,2.0,5,"Average experience overall. Does what it promises, nothing more, nothing less."
RESP-12537,2026-06-30 00:05:07.906048,29.0,Male,Engineering,APAC,65,7.3,6,3.0,5,The UI update makes navigation horrible. Features crash constantly on Chrome.
RESP-12538,2026-07-30 14:55:07.906048,37.0,Female,Marketing,EMEA,46,8.4,9,4.0,3,Great UI and clean design. Very satisfied with recent feature releases.
RESP-12539,2026-06-22 22:54:07.906048,60.0,Male,Marketing,EMEA,2,6.1,8,5.0,2,"Average experience overall. Does what it promises, nothing more, nothing less."
RESP-12540,2026-08-29 07:43:07.906048,27.0,Male,Customer Support,North America,120,7.1,7,4.0,3,The interface is standard. A few bugs here and there.
RESP-12541,2026-08-17 15:37:07.906048,56.0,Male,Marketing,EMEA,29,6.0,6,4.0,2,Terrible experience. Pricing increased without notice and the software is laggy.
RESP-12542,2026-08-22 21:55:07.906048,56.0,Male,Marketing,APAC,5,5.1,8,3.0,4,"Support is fine, but response times could be improved."
RESP-12543,2026-08-02 10:49:07.906048,35.0,Male,Customer Support,APAC,1,6.0,4,3.0,4,The UI update makes navigation horrible. Features crash constantly on Chrome.
RESP-12544,2026-09-10 15:04:07.906048,33.0,Female,Engineering,EMEA,5,6.0,8,5.0,1,"Average experience overall. Does what it promises, nothing more, nothing less. Contact me at user244@example.com if you want more details."
RESP-12545,2026-07-27 19:13:07.906048,29.0,Male,Sales,North America,44,6.8,8,3.0,5,"Features are acceptable, but pricing seems a bit high for small teams."
RESP-12546,2026-08-06 05:00:07.906048,35.0,Male,Engineering,North America,1,5.9,7,5.0,1,"Average experience overall. Does what it promises, nothing more, nothing less."
RESP-12547,2026-08-22 12:24:07.906048,21.0,Female,Sales,North America,7,5.5,7,5.0,3,"Average experience overall. Does what it promises, nothing more, nothing less."
RESP-12548,2026-08-06 18:59:07.906048,35.0,Female,Sales,North America,34,3.9,4,3.0,5,Billing is a nightmare. I was overcharged twice and customer support was completely unresponsive.
RESP-12549,2026-07-07 23:32:07.906048,50.0,Female,Engineering,North America,22,10.0,9,4.0,3,"Fast performance, excellent reliability, and helpful documentation."
RESP-12550,2026-07-19 11:27:07.906048,29.0,Male,Sales,North America,37,3.5,5,3.0,5,Customer service takes 4 days to reply. We are considering switching providers.
RESP-12551,2026-06-29 05:56:07.906048,33.0,Female,Engineering,North America,33,7.7,9,5.0,3,"Fast performance, excellent reliability, and helpful documentation."
RESP-12552,2026-07-29 21:01:07.906048,18.0,Male,Marketing,LATAM,2,8.2,10,5.0,2,"Fast performance, excellent reliability, and helpful documentation."
RESP-12553,2026-08-14 18:52:07.906048,39.0,Female,Product,EMEA,54,8.9,9,5.0,2,The software platform is exceptionally intuitive and saves our team hours.
RESP-12554,2026-07-01 14:36:07.906048,38.0,Female,Engineering,APAC,7,9.0,8,4.0,3,"Support is fine, but response times could be improved."
RESP-12555,2026-08-16 16:39:07.906048,36.0,Male,Product,APAC,20,6.8,7,4.0,3,"Support is fine, but response times could be improved."
RESP-12556,2026-09-09 07:11:07.906048,33.0,Female,Customer Support,North America,25,7.5,9,4.0,2,Our account manager is fantastic. Keep up the great work!
RESP-12557,2026-07-21 08:03:07.906048,33.0,Male,Sales,APAC,5,7.4,9,4.0,3,Our account manager is fantastic. Keep up the great work!
RESP-12558,2026-07-10 22:10:07.906048,41.0,Male,Engineering,North America,90,8.0,7,4.0,2,"The application works fine, but performance slows down occasionally during peak hours."
RESP-12559,2026-09-09 07:28:07.906048,35.0,Male,Customer Support,EMEA,17,5.9,6,4.0,3,Customer service takes 4 days to reply. We are considering switching providers.
RESP-12560,2026-08-22 05:11:07.906048,39.0,Female,Marketing,North America,2,6.0,4,2.0,5,Billing is a nightmare. I was overcharged twice and customer support was completely unresponsive.
RESP-12561,2026-06-30 10:14:07.906048,38.0,Male,Marketing,LATAM,67,5.1,7,3.0,3,"Average experience overall. Does what it promises, nothing more, nothing less."
RESP-12562,2026-07-27 16:06:07.906048,47.0,Male,Engineering,North America,22,9.6,8,5.0,1,"Support is fine, but response times could be improved."
RESP-12563,2026-08-20 14:37:07.906048,42.0,Male,Engineering,North America,29,9.7,10,5.0,2,The software platform is exceptionally intuitive and saves our team hours.
RESP-12564,2026-08-11 15:15:07.906048,37.0,Male,Sales,LATAM,18,4.7,3,2.0,5,Constant downtime and sync errors. Frustrating and unhelpful.
RESP-12565,2026-08-15 14:38:07.906048,51.0,Male,Sales,North America,44,5.8,7,2.0,5,"The application works fine, but performance slows down occasionally during peak hours."
RESP-12566,2026-08-10 23:35:07.906048,40.0,Male,Engineering,EMEA,1,7.5,8,5.0,3,"Support is fine, but response times could be improved."
RESP-12567,2026-08-31 18:23:07.906048,49.0,Male,Sales,APAC,8,6.0,5,3.0,5,Terrible experience. Pricing increased without notice and the software is laggy.
RESP-12568,2026-07-19 18:42:07.906048,42.0,Female,Marketing,APAC,16,6.6,8,4.0,2,"Features are acceptable, but pricing seems a bit high for small teams."
RESP-12569,2026-08-23 16:51:07.906048,18.0,Female,Product,LATAM,2,8.7,8,4.0,2,"Support is fine, but response times could be improved."
